ID1,ID2,Weight
17,3933,1
17,10273,1
17,10274,2
17,10275,1
17,10276,1
17,10277,2
17,10278,1
17,10279,1
17,10280,1
17,10281,1
17,10282,2
17,10283,1
17,10284,1
17,10285,1
17,10286,1
17,10287,1
17,10288,1
17,10289,2
17,10290,1
17,10291,1
17,10292,1
17,10293,1
17,10294,1
17,10295,1
17,11176,2
17,11177,2
17,11178,2
17,12378,1
17,12379,2
18,550,2
18,1084,2
18,1085,2
18,1086,2
18,1087,2
18,1088,3
18,1089,2
18,1090,2
18,1091,2
18,1092,2
18,10296,2
18,10297,2
18,10298,2
18,10299,1
18,10300,1
18,10301,1
18,10302,2
18,10303,1
18,10304,1
18,10305,2
18,10306,1
18,10307,1
18,10308,2
18,10309,1
18,10310,1
18,10311,1
18,10312,1
18,10922,2
18,10923,3
18,10924,1
18,10925,2
18,10926,1
19,16,2
19,142,1
19,152,1
19,282,1
19,1093,2
19,1094,2
19,1095,2
19,1096,3
19,1097,3
19,1098,3
19,1099,3
19,1100,2
19,1101,2
19,4017,2
19,4018,1
19,4019,1
19,4020,1
19,10313,2
19,10314,1
19,10315,1
19,10316,1
